Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Koray Günter,Sampdoria,29,D(C),8(2),776,0,0,2,0,0.1,82.5,2.4,0,6.42,1,1.1,0.7,0.2,4.5,0.3,0.5,0,0.7,0.6,0.2,0.8,0,0.1,0.2,32.1,0.1,3,0,0.62,0.38,0.06,9,0.07
Koray Günter,Sampdoria,29,D(C),8(2),776,0,0,2,0,0.1,82.5,2.4,0,6.42,1,1.1,0.7,0.2,4.5,0.3,0.5,0,0.7,0.6,0.2,0.8,0,0.1,0.2,39.9,0.1,1.7,0.1,0.62,0.38,0.06,9,0.07
Koray Günter,Sampdoria,29,D(C),8(2),776,0,0,2,0,0.1,82.5,2.4,0,6.42,1,1.1,0.7,0.2,4.5,0.3,0.5,0,0.1,0.2,0.1,0.3,0,0,0.3,32.1,0.1,3,0,0.62,0.38,0.06,9,0.07
Koray Günter,Sampdoria,29,D(C),8(2),776,0,0,2,0,0.1,82.5,2.4,0,6.42,1,1.1,0.7,0.2,4.5,0.3,0.5,0,0.1,0.2,0.1,0.3,0,0,0.3,39.9,0.1,1.7,0.1,0.62,0.38,0.06,9,0.07
Walace,Udinese,29,DMC,37,3200,0,1,6,0,0.9,84.7,0.6,0,6.66,2.2,1.4,1.1,0.1,1.2,1.3,0.3,0,0.9,0.5,0.3,1.1,0,0.8,1.1,46.9,0.1,3.2,0,1.07,-1.07,0.03,32,0.03
Nehuén Pérez,Udinese,23,D(C),33(1),2831,2,0,7,1,0.5,86.4,1.1,1,6.65,2.3,1,0.9,0.4,2.8,0.5,0.7,1,0.5,0.3,0.1,0.3,0,0.3,0.4,49,0.1,4.4,0,1.21,0.79,0.04,16,0.08
Simone Bastoni,Spezia,27,"D(L),DMC,M(L)",15(4),1198,2,4,7,0,1.2,69.3,0.6,0,6.65,2.5,0.4,1.5,0.1,0.7,0.9,0.3,0,1.2,0.9,0.4,0.6,0.1,0.7,1.1,23.6,1.1,0.9,0.1,0.97,1.03,0.07,22,0.04
Leonardo Sernicola,Cremonese,26,"D(R),M(R)",27(5),2319,2,2,11,0,0.8,72.6,0.9,3,6.65,1.4,1.2,1.3,0.2,1.5,0.4,0.2,0,0.8,0.8,0.8,1.3,0.1,0.7,0.9,20.1,1.1,1.1,0,1.14,0.86,0.04,25,0.05
Sebastiano Luperto,Empoli,27,D(CL),36,3137,2,0,2,2,0.5,86.6,2,3,6.65,0.9,1.2,0.6,0.5,4.4,0.3,1.2,0,0.5,0.1,0.1,0.6,0,0.1,0.2,47.2,0,3.1,0,1.4,0.6,0.04,18,0.08
Wladimiro Falcone,Lecce,29,GK,38,3420,0,0,2,0,0,44.8,0.3,4,6.65,0.1,0.1,0,0,1.3,0,0,0,0,0.1,0,0.1,0,0,0,26.7,0,6.1,0,,,,,
Denis Zakaria,Juventus,27,"D(C),DMC",1(1),122,0,0,0,0,0,94.1,0,0,6.65,3,1,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,17,0,0.5,0,,,,,
Ricardo Rodríguez,Torino,31,"D(CL),M(L)",30(5),2670,0,0,3,0,0.3,84.1,0.9,0,6.65,1.5,1.1,0.7,0.1,1.6,0.4,0.4,0,0.3,0.8,0.2,0.2,0,0.3,0.4,45.4,0.7,2.2,0,0.39,-0.39,0.01,11,0.04
Nemanja Matic,Roma,35,DMC,16(19),1839,2,2,5,0,0.3,86.7,0.6,0,6.65,1.3,0.7,0.5,0,0.5,0.4,0.2,0,0.3,0.7,0.7,0.5,0,0.5,0.6,36.4,0.1,2.4,0,0.84,1.16,0.04,11,0.08
Mike Maignan,AC Milan,28,GK,22,1979,0,1,0,0,0,80.6,0.1,1,6.64,0,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0,0,31.4,0,5,0,,,,,
Aleksey Miranchuk,Torino,28,"M(CR),FW",24(5),2099,4,5,0,0,1.4,81.4,0.3,0,6.64,0.4,0.1,0.3,0,0.2,0.3,0,0,1.4,1.5,0.5,0.8,0,0.9,1.6,26.9,0.3,1.2,0.1,3.15,0.85,0.13,40,0.08
M'Bala Nzola,Spezia,27,FW,29(2),2654,13,2,8,0,2,80.5,1.4,3,6.64,0.4,0.2,1.8,0,0.7,0.2,0.2,0,2,0.9,1,1.3,0.3,2.2,4,18.5,0.1,0.1,0,12.02,0.98,0.41,63,0.19
Stefano Sensi,Monza,28,AM(C),21(7),1629,3,1,8,0,0.6,87.4,0.3,1,6.64,1.5,0.7,0.6,0,0.1,1.1,0.1,0,0.6,0.9,0.4,1.8,0.1,0.5,1.1,43.7,0.5,3.1,0.1,1.25,1.75,0.07,18,0.07
Eljif Elmas,Napoli,24,"M(CLR),FW",14(22),1618,6,3,5,0,0.9,88.1,0.1,1,6.64,0.7,0.3,0.6,0,0.1,0.3,0.1,0,0.9,0.8,0.6,0.4,0.1,0.6,0.9,26.9,0.5,0.6,0.1,3.9,2.1,0.22,33,0.12
Emil Holm,Spezia,23,M(R),17(3),1398,1,1,4,0,0.8,61.4,3.3,1,6.64,1.3,0.5,1.1,0,1.7,0.8,0.3,0,0.8,0.7,0.9,0.8,0.1,1.1,2.4,20.7,0.4,0.4,0,1.05,-0.05,0.07,15,0.07
Nikola Moro,Bologna,26,M(C),12(14),1224,1,5,1,0,0.8,81.6,0.8,0,6.64,1.2,0.3,0.6,0,0.7,0.8,0.1,0,0.8,0.7,0.7,0.4,0,0.3,0.5,29.9,0.1,2,0.2,0.82,0.18,0.06,21,0.04
Tyronne Ebuehi,Empoli,28,D(LR),22(4),1926,2,4,0,0,0.7,80.5,0.7,1,6.64,0.8,0.5,0.5,0.3,2.5,0.2,0.5,0,0.7,0.5,0.4,0.7,0.1,0.5,0.6,25.5,0.4,1.2,0,3.43,-1.43,0.16,19,0.18
Wilfried Singo,Torino,23,"D(CR),M(R)",24(7),2056,2,1,8,0,1.1,76.8,1.7,0,6.64,0.9,0.4,1.4,0.1,0.9,0.2,0.1,0,1.1,0.7,1,1.1,0,0.5,1.1,28.6,0.4,1.5,0.1,3.81,-1.81,0.17,34,0.11
Dany Mota,Monza,26,"AM(CL),FW",21(8),1925,5,1,2,0,1,74.2,1.1,0,6.64,0.3,0.2,0.7,0,0.9,0.3,0,0,1,0.9,1.2,1.1,0.4,1.2,2.6,19.2,0.2,0.6,0,5.47,-0.47,0.26,28,0.2
Dodô,Fiorentina,25,D(R),28(5),2341,1,3,3,1,0.3,84.2,0.6,1,6.64,1.2,0.8,0.8,0.4,0.8,0.7,0.1,0,0.3,0.8,1,1.2,0,0.5,1.1,37.3,0.3,1.6,0,0.55,0.45,0.02,11,0.05
Giorgio Scalvini,Atalanta,20,D(C),29(3),2346,2,2,7,0,0.5,81.5,1.5,0,6.63,1.7,1.8,1.7,0.1,1.7,0.9,0.4,0,0.5,0.3,0.4,0.2,0.2,0.3,0.6,45.8,0.1,2.2,0,1.41,0.59,0.05,17,0.08
Ethan Ampadu,Spezia,23,"D(C),DMC",31,2649,0,1,8,1,0.5,81.5,2,1,6.63,2.1,1.2,1.4,0.5,2.9,0.8,0.7,0,0.5,0.4,0.3,0.6,0,0.2,0.6,47.9,0.2,3,0.1,1.72,-1.72,0.06,16,0.11
Nicola Ravaglia,Sampdoria,35,GK,9,810,0,0,0,0,0,60,0.4,1,6.63,0,0,0.1,0,0.8,0.1,0,0,0,0,0,0.2,0,0,0,31.1,0,6.2,0,,,,,
Lorenzo Montipò,Verona,28,GK,37,3330,0,0,2,0,0,58.5,0.1,0,6.63,0,0,0,0,1.1,0.1,0,0,0,0,0,0.1,0,0,0.2,28.8,0,9.9,0,,,,,
Pedro,Lazio,36,"M(CLR),FW",17(19),1896,4,3,1,0,1.2,84.3,0,1,6.63,1,0.2,0.7,0,0.1,0.5,0.1,0,1.2,0.6,0.9,0.8,0.1,0.8,1.3,25,0.2,0.6,0,2.98,1.02,0.14,42,0.07
Matteo Darmian,Inter,34,"D(CLR),M(LR)",24(7),2032,1,2,3,0,0.2,87,0.5,0,6.63,1.8,0.7,0.7,0,1.1,0.5,0.2,0,0.2,0.6,0.3,0.6,0.1,0.3,0.5,39.9,0.4,1.8,0,1.14,-0.14,0.05,7,0.16
Panagiotis Retsos,Verona,25,D(CLR),1(1),122,0,0,0,0,0.5,84.8,1.5,0,6.63,2.5,1,2,1,1.5,0,0.5,0,0.5,0.5,0.5,1,0,0.5,0,23,0,2.5,0,0.06,-0.06,0.05,1,0.06
Samuel Umtiti,Lecce,30,D(CL),24(1),2115,0,0,8,0,0.5,83.9,1.4,0,6.62,2.1,1,1.3,0.1,3.1,0.3,0.6,0,0.5,0.1,0.2,1.1,0,0.2,0.3,34.3,0,2,0,0.86,-0.86,0.04,12,0.07
Federico Fazio,Salernitana,37,D(C),12(2),1075,1,0,2,1,0.8,77,2.6,2,6.62,1.1,2,0.8,0.6,4.3,0.5,0.3,0,0.8,0.2,0.3,0.4,0,0.4,0.8,36.9,0,1.9,0,0.79,0.21,0.07,11,0.07
Jakub Kiwior,Spezia,24,"D(CL),DMC",17,1447,0,0,3,0,0.6,85.3,1.3,0,6.62,1.3,1.4,0.9,0.6,4,1.1,1.1,0,0.6,0.2,0.3,0.3,0,0.3,0.5,43.9,0.4,3.3,0,0.59,-0.59,0.04,10,0.06
Mehdi Léris,Sampdoria,25,M(CLR),29(3),2465,1,1,13,0,0.9,69.9,3,0,6.62,2,0.8,1.6,0,0.9,1,0.2,0,0.9,0.6,0.9,1.5,0.3,1.5,2.5,25.9,0.3,0.9,0,3.84,-2.84,0.14,30,0.13
Musa Barrow,Bologna,25,"AM(CL),FW",26(6),1971,3,8,3,0,2,79.8,0.4,0,6.62,0.7,0,0.6,0,0.2,0.2,0,0,2,1.3,0.8,0.6,0.2,1,1.6,21.2,0.9,0.9,0,2.96,0.04,0.13,65,0.05
Valentin Gendrey,Lecce,23,D(R),35(2),3103,0,2,4,0,0.3,73.6,1.3,0,6.62,2.4,1,0.6,0.2,2.1,0.8,0.1,0,0.3,0.7,0.4,0.7,0,0.3,1.3,27.5,0.4,0.9,0,0.77,-0.77,0.02,10,0.08
Simone Verdi,Verona,31,"AM(CLR),FW",12(12),1093,5,0,3,0,1.3,75.6,0.4,3,6.62,0.6,0,0.6,0,0.1,0.5,0,0,1.3,0.8,1.5,1.1,0,1.3,1.5,13.7,0.8,1.1,0.1,2.79,2.21,0.23,30,0.09
Samuele Ricci,Torino,22,AM(C),23(5),2073,2,1,6,0,0.8,89.5,0.4,0,6.62,1.1,0.6,0.8,0,0.9,0.2,0.2,0,0.8,0.6,0.3,2.1,0,0.6,0.8,40.9,0.3,1.6,0,2.2,-0.2,0.1,21,0.1
Marin Pongracic,Lecce,26,D(C),9,792,0,0,2,0,0.1,82,1,0,6.62,1.8,1.8,1.7,0.4,3.3,0.2,0.3,0,0.1,0.2,0.2,0,0,0,0.6,40.1,0,3.2,0,0.01,-0.01,0,1,0.01
Nicolò Cambiaghi,Empoli,23,"AM(CLR),FW",12(16),1282,6,1,3,1,1.3,80.6,0.1,1,6.61,1.1,0.3,0.9,0,0.2,0.7,0,0,1.3,0.5,0.8,2.1,0,0.8,1.6,13.6,0.3,0.3,0,3.68,2.32,0.26,36,0.1
Pablo Marí,Monza,30,D(C),28(2),2489,1,0,4,0,0.3,88.8,2,0,6.61,1.2,1,1,0.5,3.6,0.3,0.5,0,0.3,0.1,0.1,0.3,0,0.2,0.3,53.5,0,4.4,0,0.86,0.14,0.03,10,0.09
Arthur Cabral,Fiorentina,26,FW,15(13),1433,8,1,4,0,1.9,69.1,1.8,1,6.61,0.3,0,0.9,0,0.4,0.1,0,0,1.9,0.5,0.5,0.6,0.1,0.9,2.1,9.4,0,0.2,0,7.93,0.07,0.5,54,0.15
Janis Antiste,Sassuolo,21,Forward,0(2),50,1,0,0,0,0.5,72.2,1,0,6.61,0.5,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0.5,9,0,0,0,0.11,0.89,0.2,1,0.11
Vlad Chiriches,Cremonese,34,D(CR),14(2),986,0,0,2,0,0,83.9,1.1,0,6.61,2.2,1.4,1,0.3,2.8,0.5,1.4,1,0,0.1,0.2,0.5,0,0.3,0.1,25.6,0,2.1,0,,,,,
Alexis Blin,Lecce,27,DMC,26(9),2380,1,0,8,0,0.6,81.3,1.6,1,6.60,2,1,1.3,0.1,1.9,1,0.4,0,0.6,0.4,0.1,0.9,0,0.4,1,26.1,0.1,0.8,0,2.99,-1.99,0.11,22,0.14
Danilo Cataldi,Lazio,29,M(C),26(3),1942,0,1,5,0,0.2,88.6,0.1,0,6.60,0.9,0.8,0.4,0,1.1,0.9,0.3,0,0.2,0.6,0.2,0.7,0,0.3,0.2,43.9,0.5,1.9,0.1,0.19,-0.19,0.01,7,0.03
David Okereke,Cremonese,26,"AM(CLR),FW",25(8),2277,7,0,4,0,1.8,72.6,1.5,0,6.60,0.4,0.3,0.6,0,0.4,0.4,0.1,0,1.8,0.6,1.2,1,0.3,1.1,1.9,14.2,0.2,0.5,0,5.94,1.06,0.23,61,0.1
Georginio Wijnaldum,Roma,33,M(CLR),10(4),768,2,0,0,0,1.4,83.9,0.9,0,6.60,0.3,0.1,0.2,0,0.2,0.1,0.1,0,1.4,0.6,0.8,0.6,0.1,0.5,0.8,14.2,0.1,0.1,0,2.13,-0.13,0.25,20,0.11
Matteo Politano,Napoli,30,"AM(CLR),FW",14(13),1168,3,3,1,0,1.2,81.8,0.1,0,6.60,0.7,0.3,0.4,0,0.2,0.5,0,0,1.2,1.3,0.9,0.8,0,0.4,1.1,19.8,0.6,0.9,0.1,4.2,-1.2,0.32,33,0.13
Jhon Lucumí,Bologna,25,D(C),33,2902,0,1,8,0,0.3,88.8,1.2,0,6.60,1.6,1.1,0.9,0.4,2.8,0.6,0.8,1,0.3,0.3,0.1,0.5,0,0.2,0.6,58.9,0,3.9,0,0.58,-0.58,0.02,11,0.05
Isak Hien,Verona,25,D(C),28(4),2608,0,0,9,0,0.1,75.3,2.5,0,6.60,2.3,1,1.6,0.5,2.8,0.7,0.5,0,0.1,0.1,0.5,0.7,0,0.3,0.8,31.4,0,1.8,0,0.35,-0.35,0.01,3,0.12
José Palomino,Atalanta,34,D(C),8(7),755,1,0,4,0,0.4,82.6,1.6,0,6.59,1.5,1.9,0.6,0.3,1.1,0.6,0.3,1,0.4,0.1,0.1,0.3,0,0.2,0.2,33.4,0.1,1.8,0,0.81,0.19,0.1,6,0.13
Ciprian Tatarusanu,AC Milan,38,GK,16,1440,0,1,0,0,0,75.5,0.1,0,6.59,0,0.1,0,0,0.5,0,0,0,0,0.1,0,0.2,0,0,0,30.1,0,7.9,0,,,,,
Martin Erlic,Sassuolo,26,D(C),26(2),2332,0,0,2,0,0.1,86.1,1.8,0,6.59,1,1.1,0.8,1,4.1,0.5,0.8,1,0.1,0.1,0,0.4,0,0,0.5,46,0,4,0,0.39,-0.39,0.01,4,0.1
Krzysztof Piatek,Salernitana,28,FW,23(10),2144,4,5,5,0,1.8,70.1,2.7,1,6.59,0.5,0.1,1.2,0,1.2,0.5,0.1,0,1.8,0.7,0.3,1.3,0.7,1.1,2.4,16.2,0,0.4,0,8.2,-4.2,0.34,58,0.14
Nicola Zalewski,Roma,22,M(LR),26(7),2210,2,1,3,0,0.9,79.1,0.1,1,6.59,1.4,0.9,0.7,0,0.6,1.5,0,0,0.9,0.4,0.9,1.5,0,0.4,0.9,28.7,0.4,2,0,1.28,0.72,0.05,29,0.04
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0.5,0.2,0,1.6,0.4,0.7,0,0.7,0.6,1.2,0.5,0,0.4,0.7,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0.5,0.2,0,1.6,0.4,0.7,0,0.7,0.6,1.2,0.5,0,0.4,0.7,9,0,0,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0.5,0.2,0,1.6,0.4,0.7,0,1,0,0,0,0,0,0,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0.5,0.2,0,1.6,0.4,0.7,0,1,0,0,0,0,0,0,9,0,0,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0,0,0,0,0,0,0,0.7,0.6,1.2,0.5,0,0.4,0.7,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0,0,0,0,0,0,0,0.7,0.6,1.2,0.5,0,0.4,0.7,9,0,0,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Sampdoria,23,"D(R),M(R)",16(6),1539,2,2,3,0,0.7,79.4,0.5,1,6.59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0.5,0.2,0,1.6,0.4,0.7,0,0.7,0.6,1.2,0.5,0,0.4,0.7,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0.5,0.2,0,1.6,0.4,0.7,0,0.7,0.6,1.2,0.5,0,0.4,0.7,9,0,0,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0.5,0.2,0,1.6,0.4,0.7,0,1,0,0,0,0,0,0,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0.5,0.2,0,1.6,0.4,0.7,0,1,0,0,0,0,0,0,9,0,0,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0,0,0,0,0,0,0,0.7,0.6,1.2,0.5,0,0.4,0.7,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0,0,0,0,0,0,0,0.7,0.6,1.2,0.5,0,0.4,0.7,9,0,0,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0.5,0.7,0,2.86,-0.86,0.17,15,0.19
Alessandro Zanoli,Napoli,23,"D(R),M(R)",0(1),11,0,0,0,0,1,88.9,0,0,6.31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2.86,-0.86,0.17,15,0.19
Federico Chiesa,Juventus,26,"M(CLR),FW",6(15),843,2,5,2,0,1.2,78.5,0,1,6.59,1,0,0.6,0,0,0.4,0,0,1.2,1,1.1,0.6,0.1,0.9,1.2,13.1,0.5,0.2,0,1.64,0.36,0.18,26,0.06
Weston McKennie,Juventus,25,"D(C),M(CLR)",13(2),1060,1,1,0,0,0.5,81.7,0.8,0,6.59,0.9,0.7,0.9,0,0.9,0.2,0.3,0,0.5,0.5,0.5,0.5,0.2,0.8,1.3,25.1,0.3,1.1,0.1,0.66,0.34,0.06,8,0.08
Alexis Saelemaekers,AC Milan,24,M(LR),14(16),1399,2,3,1,0,1.2,81.3,0.3,1,6.59,1,0.6,0.8,0,0.2,0.7,0,0,1.2,0.7,1,0.7,0.1,0.7,1.3,17.8,0.5,0.5,0,2.76,-0.76,0.18,35,0.08
Pierre Kalulu,AC Milan,23,D(CR),26(8),2544,1,0,4,0,0.3,88.7,1.1,1,6.59,1.7,1.2,0.7,0.3,1.4,0.4,0.5,0,0.3,0.3,0.3,0.7,0.1,0.1,0.7,50.1,0.2,2.6,0.1,1.89,-0.89,0.07,11,0.17
Andrea Cambiaso,Bologna,24,"D(LR),M(LR)",25(7),2172,0,3,2,0,0.5,85.7,0.1,1,6.59,1.8,0.8,0.8,0.1,0.8,1.2,0.1,0,0.5,0.9,1,0.9,0.2,0.6,1.3,39.1,0.3,1.3,0,0.86,-0.86,0.04,17,0.05
Juan Musso,Atalanta,29,GK,24,2078,0,0,1,0,0,65.9,0,0,6.58,0,0,0,0,0.5,0,0,1,0,0,0,0.2,0,0,0.1,23,0,5.2,0,,,,,
Bartlomiej Dragowski,Spezia,26,GK,34,2948,0,1,1,0,0,64.3,0.3,6,6.58,0,0,0,0,0.9,0.1,0,0,0,0,0,0.2,0,0,0,29.8,0,5.6,0,,,,,
Diego Llorente,Roma,30,"D(C),DMC",5(4),574,0,0,0,0,0.4,88.6,1.3,0,6.58,1.1,1.2,1,0.3,2.1,0.8,0.2,0,0.4,0.1,0.1,0.3,0,0.1,0.2,33.1,0,1.9,0,0.21,-0.21,0.03,4,0.05
Sasa Lukic,Torino,27,M(C),13(3),1195,2,0,4,0,1,88.1,1.4,1,6.58,1.3,0.8,1.6,0,0.6,0.4,0.4,0,1,1,0.1,0.6,0,0.5,1.1,43.8,0.4,2.5,0,1.84,0.16,0.14,16,0.12
Jonathan Ikoné,Fiorentina,26,"AM(CLR),FW",24(9),2012,4,4,4,0,1.5,84.1,0.4,1,6.58,0.5,0.1,0.8,0,0,0.3,0,0,1.5,0.9,1.5,0.8,0.2,1.4,1.8,18.8,0.1,1.2,0.1,5.36,-1.36,0.24,51,0.11
Jean-Daniel Akpa Akpro,Empoli,31,"D(R),M(CLR)",16(8),1364,1,1,7,2,0.6,76.3,0.7,1,6.58,2.2,0.5,1.3,0,0.9,0.8,0.2,0,0.6,0.3,1.3,0.8,0,0.6,1,16.3,0.1,0.6,0,1.43,-0.43,0.09,14,0.1
Vanja Milinkovic-Savic,Torino,27,GK,38,3420,0,0,4,0,0,57.9,0.3,1,6.58,0.1,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0.1,42.3,0,8.6,0,,,,,
Luca D'Andrea,Sassuolo,19,AM(R),5,321,0,1,0,0,1.4,76.3,0.4,0,6.58,0.8,0.2,0.8,0.2,0,0.6,0,0,1.4,2,0.8,1.8,0.2,1.4,2.2,15.2,0.6,0.4,0,0.35,-0.35,0.1,7,0.05
Frank Tsadjout,Cremonese,24,FW,14(6),1057,3,1,1,0,1.3,69.4,3,1,6.58,0.5,0.4,1.1,0,0.5,0.3,0.1,0,1.3,0.5,0.6,0.9,0.2,0.5,1.9,13.3,0,0.1,0,2.07,0.93,0.18,26,0.08
Remi Oudin,Lecce,27,"M(CLR),FW",12(19),1315,3,0,3,0,1.2,70,0.4,1,6.58,0.8,0.9,0.3,0,0.6,0.4,0.1,0,1.2,1,0.3,0.5,0.1,0.4,0.7,15,1.1,1.5,0,1.91,1.09,0.13,38,0.05
Aleksa Terzic,Fiorentina,24,D(L),8(14),929,1,1,2,0,0.5,85.9,0.3,0,6.58,0.7,0.2,0.2,0.1,0.7,0.5,0.2,0,0.5,1.1,0.7,0.5,0.1,0.3,0.6,24.1,1.4,1.3,0,0.64,0.36,0.06,10,0.06
Matteo Ruggeri,Atalanta,21,M(L),8(7),823,0,1,3,0,0.7,84.2,0.9,0,6.57,1.1,0.8,0.7,0,0.9,0.6,0.2,0,0.7,0.7,0.3,0.3,0,0.3,0.5,33,0.8,1.1,0,0.45,-0.45,0.05,10,0.04
Merih Demiral,Atalanta,26,D(C),14(14),1525,1,0,5,0,0.2,85.8,1.9,1,6.57,1.5,0.9,0.5,0.5,1.9,0.4,0.3,0,0.2,0.1,0.1,0.5,0,0.1,0.2,23.2,0,1.3,0,0.73,0.27,0.04,6,0.12
Denso Kasius,Bologna,21,M(R),4(3),343,0,2,1,0,0.6,71,0.1,0,6.57,1.7,0.4,0.4,0,0.3,0.3,0.4,0,0.6,0.9,0.9,0.1,0,1,1.6,20.7,1.1,1.4,0,0.07,-0.07,0.02,4,0.02
Ruslan Malinovskyi,Atalanta,31,"M(CLR),FW",5(10),548,1,2,2,0,1.3,79.5,0.3,0,6.57,0.9,0.3,0.7,0,0.1,0.7,0.1,0,1.3,0.9,0.6,0.7,0,0.6,1.4,20.1,0.5,1.7,0.1,0.67,0.33,0.11,19,0.04
Pawel Dawidowicz,Verona,28,D(C),20(3),1636,1,1,6,1,0.5,76.6,1.9,0,6.57,2.1,1,1.6,0.3,3,0.4,0.4,0,0.5,0.2,0,0.6,0,0.2,0.3,33.7,0,2,0,1.22,-0.22,0.07,11,0.11
Matheus Henrique,Sassuolo,26,M(C),21(9),1951,4,1,4,0,0.8,86.9,0.4,0,6.57,0.9,0.4,0.7,0,0.3,0.4,0.1,0,0.8,0.9,1.1,1.1,0,0.5,0.9,28.2,0,1.5,0,3.38,0.62,0.16,25,0.14
Fodé Ballo-Touré,AC Milan,27,"D(L),M(L)",5(5),518,1,0,0,0,0.5,87.5,1.3,0,6.56,1.4,0.2,0.5,0,0.3,0.3,0.3,0,0.5,0.4,0.5,1.3,0,0.6,0.6,20.8,0.6,0.4,0,1.27,-0.27,0.22,5,0.25
Lorenzo Pirola,Salernitana,22,D(C),23(3),1949,2,0,4,0,0.5,80.6,1.8,2,6.56,1.3,1.2,1.1,0.5,3.2,0.3,1.3,0,0.5,0.1,0.2,0.3,0,0.1,0.5,37.6,0,1.3,0,1.45,0.55,0.07,13,0.11
Cyril Ngonge,Verona,23,"AM(CR),FW",9(5),747,3,1,2,0,1.9,59.1,1.2,1,6.56,0.5,0.4,0.9,0,0.3,0.6,0,0,1.9,0.8,0.9,0.8,0.4,0.9,1.6,11,0.5,0.1,0.1,2.05,0.95,0.25,26,0.08
Manolo Gabbiadini,Sampdoria,32,"AM(CLR),FW",27(8),2369,7,2,6,0,2.1,70.9,1.3,2,6.56,0.7,0.2,1.2,0,0.7,0.4,0.1,0,2.1,0.8,0.2,1.9,0.4,0.9,1.5,16.9,0.1,0.3,0.2,7.12,-0.12,0.27,72,0.1
Mile Svilar,Roma,24,GK,3,270,0,0,1,0,0,56.3,0,0,6.56,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,21.3,0,5.3,0,,,,,
Manuel Lazzari,Lazio,30,"D(R),M(R)",23(6),1888,0,0,9,0,0.2,89.5,0.3,0,6.56,1.1,0.6,0.5,0.2,1,0.5,0.2,1,0.2,0.3,0.6,1.3,0,0.1,0.9,33.4,0.3,0.9,0,0.39,-0.39,0.02,6,0.07
